정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB233002652,하늘가장례식장,37.1328333,126.9431833,2025-10-31,37617.0,31240,경기도 화성시,경기BIS
GGB233002653,나루고등학교,37.1868667,127.0729,2025-10-31,55272.0,31240,경기도 화성시,경기BIS
GGB233002655,홍법리,37.16135,126.7301667,2025-10-31,37635.0,31240,경기도 화성시,경기BIS
GGB233002656,홍법리,37.1613,126.7300667,2025-10-31,37778.0,31240,경기도 화성시,경기BIS
GGB233002657,중흥더센트럴.봉담2LH3단지,37.2251667,126.9505667,2025-10-31,55668.0,31240,경기도 화성시,경기BIS
GGB233002658,각골,37.1643333,126.7242333,2025-10-31,37824.0,31240,경기도 화성시,경기BIS
GGB233002659,다은마을(시외.공항버스),37.1991833,127.0679333,2025-10-31,55099.0,31240,경기도 화성시,경기BIS
GGB233002660,봉담도서관.봉담읍행정복지센터,37.2195333,126.9493667,2025-10-31,37865.0,31240,경기도 화성시,경기BIS
GGB233002661,요당3리,37.0714167,126.9134333,2025-10-31,37867.0,31240,경기도 화성시,경기BIS
GGB233002662,마을안삼거리,37.0753833,126.90935,2025-10-31,37868.0,31240,경기도 화성시,경기BIS
GGB233002663,각골,37.1642333,126.7242167,2025-10-31,37931.0,31240,경기도 화성시,경기BIS
GGB233002664,창덕1통.잡재기,37.1684667,126.80045,2025-10-31,37948.0,31240,경기도 화성시,경기BIS
GGB233002666,발안천교,37.1321833,126.90465,2025-10-31,36624.0,31240,경기도 화성시,경기BIS
GGB233002667,신영통현대아파트1단지,37.2338,127.0607333,2025-10-31,55627.0,31240,경기도 화성시,경기BIS
GGB233002668,신영통현대아파트1단지,37.2338,127.06095,2025-10-31,55628.0,31240,경기도 화성시,경기BIS
GGB233002669,반월동행정복지센터,37.2327667,127.0607167,2025-10-31,55629.0,31240,경기도 화성시,경기BIS
GGB233002670,복지회관,37.2327833,127.06095,2025-10-31,55630.0,31240,경기도 화성시,경기BIS
GGB233002671,화담중학교,37.2316833,126.9420667,2025-10-31,55760.0,31240,경기도 화성시,경기BIS
GGB233002672,현대타운4단지정문,37.23295,127.06255,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002673,동탄복합문화센터,37.2003667,127.0740833,2025-10-31,55724.0,31240,경기도 화성시,경기BIS
GGB233002674,화성미디어센터,37.20275,127.0739333,2025-10-31,55725.0,31240,경기도 화성시,경기BIS
GGB233002676,주공11단지후문,37.2164167,127.0436667,2025-10-31,37373.0,31240,경기도 화성시,경기BIS
GGB233002677,월드메르디앙,37.215,127.0356167,2025-10-31,55631.0,31240,경기도 화성시,경기BIS
GGB233002678,월드메르디앙,37.2151667,127.03575,2025-10-31,55632.0,31240,경기도 화성시,경기BIS
GGB233002679,화남아파트,37.2130167,127.0373833,2025-10-31,55604.0,31240,경기도 화성시,경기BIS
GGB233002680,SK뷰파크3차,37.2216333,127.0508667,2025-10-31,55718.0,31240,경기도 화성시,경기BIS
GGB233002681,라마다호텔(공항버스),37.2057167,127.0751833,2025-10-31,55719.0,31240,경기도 화성시,경기BIS
GGB233002682,SK뷰파크3차,37.2212667,127.0515333,2025-10-31,55720.0,31240,경기도 화성시,경기BIS
GGB233002683,농업기술센터,37.0770667,126.8723167,2025-10-31,37613.0,31240,경기도 화성시,경기BIS
GGB233002684,야목역,37.262,126.8841833,2025-10-31,37614.0,31240,경기도 화성시,경기BIS
GGB233002685,봉담초사거리,37.2243667,126.9482667,2025-10-31,55736.0,31240,경기도 화성시,경기BIS
GGB233002686,주공1단지,37.2064,127.0403167,2025-10-31,36353.0,31240,경기도 화성시,경기BIS
GGB233002687,주공1단지,37.20625,127.0403333,2025-10-31,36623.0,31240,경기도 화성시,경기BIS
GGB233002688,대창그린아파트,37.2057667,127.0388667,2025-10-31,36352.0,31240,경기도 화성시,경기BIS
GGB233002689,화성보건소,37.2047,127.03485,2025-10-31,55397.0,31240,경기도 화성시,경기BIS
GGB233002690,성호아파트후문,37.2004167,127.0448833,2025-10-31,55746.0,31240,경기도 화성시,경기BIS
GGB233002691,발안천교,37.1320333,126.9047833,2025-10-31,36625.0,31240,경기도 화성시,경기BIS
GGB233002692,화성고교차로,37.137,126.9063667,2025-10-31,36626.0,31240,경기도 화성시,경기BIS
GGB233002693,화성고교차로,37.1370833,126.9060833,2025-10-31,36627.0,31240,경기도 화성시,경기BIS
GGB233002694,발안1리경로당,37.1311333,126.90635,2025-10-31,36628.0,31240,경기도 화성시,경기BIS
GGB233002695,발안1리경로당,37.1310333,126.9062333,2025-10-31,36629.0,31240,경기도 화성시,경기BIS
GGB233002696,상두1리.뒷말,37.10985,126.9521,2025-10-31,36630.0,31240,경기도 화성시,경기BIS
GGB233002697,상두1리.뒷말,37.11,126.9520333,2025-10-31,36631.0,31240,경기도 화성시,경기BIS
GGB233002698,도이2리마을입구,37.13905,126.9412167,2025-10-31,36632.0,31240,경기도 화성시,경기BIS
GGB233002699,문호1리.당너머마을,37.2647667,126.8070667,2025-10-31,36537.0,31240,경기도 화성시,경기BIS
GGB233002700,문호2리입구,37.2485167,126.7987667,2025-10-31,36544.0,31240,경기도 화성시,경기BIS
GGB233002701,송림2리.잔다리,37.2197167,126.8143667,2025-10-31,36559.0,31240,경기도 화성시,경기BIS
GGB233002702,원천리입구,37.2144333,126.8157,2025-10-31,36560.0,31240,경기도 화성시,경기BIS
GGB233002703,원천리입구,37.2142667,126.8157833,2025-10-31,36561.0,31240,경기도 화성시,경기BIS
GGB233002704,남양도서관.동광뷰엘,37.21055,126.8256,2025-10-31,55639.0,31240,경기도 화성시,경기BIS
GGB233002705,남양도서관.동광뷰엘,37.2109,126.8256333,2025-10-31,55640.0,31240,경기도 화성시,경기BIS
GGB233002706,현대아이파크,37.2063167,126.8318,2025-10-31,55679.0,31240,경기도 화성시,경기BIS
GGB233002707,우림필유,37.2081667,126.8314,2025-10-31,55680.0,31240,경기도 화성시,경기BIS
GGB233002708,화성의과학대학교,37.2032667,126.8396167,2025-10-31,55681.0,31240,경기도 화성시,경기BIS
GGB233002709,대광2차아파트,37.19735,126.8185667,2025-10-31,36190.0,31240,경기도 화성시,경기BIS
GGB233002710,동화휴먼시아1단지.새말입구,37.21875,126.9584167,2025-10-31,55450.0,31240,경기도 화성시,경기BIS
GGB233002711,동철전자,37.2307833,126.9845,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002712,동철전자,37.2309333,126.9845,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002713,기안말앞,37.2295,126.9881167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002714,기안말앞,37.2293333,126.9882333,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002715,기안교차로,37.2272,126.98695,2025-10-31,55821.0,31240,경기도 화성시,경기BIS
GGB233002716,기안1통입구,37.2257,126.9859167,2025-10-31,37353.0,31240,경기도 화성시,경기BIS
GGB233002717,배양2리,37.2268333,126.9920667,2025-10-31,55455.0,31240,경기도 화성시,경기BIS
GGB233002718,신미주아파트후문,37.22275,126.9851333,2025-10-31,55633.0,31240,경기도 화성시,경기BIS
GGB233002719,신미주아파트후문,37.22265,126.9853667,2025-10-31,55634.0,31240,경기도 화성시,경기BIS
GGB233002720,신미주아파트남문.예일유치원,37.2200333,126.9874,2025-10-31,55635.0,31240,경기도 화성시,경기BIS
GGB233002721,신미주아파트남문.예일유치원,37.2203833,126.9870667,2025-10-31,55636.0,31240,경기도 화성시,경기BIS
GGB233002722,신미주아파트,37.2199833,126.9893,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002723,배양초등학교,37.21885,126.9877667,2025-10-31,55794.0,31240,경기도 화성시,경기BIS
GGB233002724,배양초등학교,37.2187167,126.9879167,2025-10-31,55795.0,31240,경기도 화성시,경기BIS
GGB233002725,기배동행정복지센터,37.2241667,126.9832,2025-10-31,37143.0,31240,경기도 화성시,경기BIS
GGB233002726,기배동행정복지센터,37.224,126.98315,2025-10-31,37067.0,31240,경기도 화성시,경기BIS
GGB233002727,보보스프라자,37.2225333,126.97455,2025-10-31,36003.0,31240,경기도 화성시,경기BIS
GGB233002728,보보스프라자,37.22225,126.9743833,2025-10-31,36004.0,31240,경기도 화성시,경기BIS
GGB233002729,기안중학교,37.2245667,126.9767333,2025-10-31,36005.0,31240,경기도 화성시,경기BIS
GGB233002730,기안중학교,37.2246833,126.9765667,2025-10-31,36006.0,31240,경기도 화성시,경기BIS
GGB233002731,기안성당,37.2242667,126.97815,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002732,기안성당,37.2243,126.9783,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002733,신일해피트리후문,37.22265,126.9789833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002734,신일해피트리후문,37.22255,126.97905,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002735,기안2통.우방메가시티아파트,37.22095,126.9780333,2025-10-31,37886.0,31240,경기도 화성시,경기BIS
GGB233002736,기안2통.우방메가시티아파트,37.2208333,126.9781333,2025-10-31,37000.0,31240,경기도 화성시,경기BIS
GGB233002737,와우사거리,37.2190167,126.9733333,2025-10-31,37145.0,31240,경기도 화성시,경기BIS
GGB233002738,와우사거리,37.2189167,126.9735167,2025-10-31,37146.0,31240,경기도 화성시,경기BIS
GGB233002739,동보아파트,37.2121667,126.9717667,2025-10-31,55772.0,31240,경기도 화성시,경기BIS
GGB233002740,동보아파트,37.2120333,126.9718833,2025-10-31,55769.0,31240,경기도 화성시,경기BIS
GGB233002741,쌍용아파트,37.2121,126.9698333,2025-10-31,55440.0,31240,경기도 화성시,경기BIS
GGB233002742,쌍용아파트,37.21185,126.9705333,2025-10-31,55771.0,31240,경기도 화성시,경기BIS
GGB233002743,봉담푸르지오.아이파크,37.21305,126.9691833,2025-10-31,55443.0,31240,경기도 화성시,경기BIS
GGB233002744,봉담푸르지오.아이파크,37.2135667,126.9694,2025-10-31,55441.0,31240,경기도 화성시,경기BIS
GGB233002745,임광3차정문,37.216,126.9701667,2025-10-31,37149.0,31240,경기도 화성시,경기BIS
GGB233002746,임광3차정문,37.2163,126.9705667,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002747,임광3차중문,37.2162833,126.9720333,2025-10-31,37150.0,31240,경기도 화성시,경기BIS
GGB233002748,임광3차중문,37.21635,126.9720833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002749,임광1.2단지,37.21485,126.9737,2025-10-31,37163.0,31240,경기도 화성시,경기BIS
GGB233002750,임광1.2단지,37.2148,126.9738167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002751,임광1.2차아파트,37.2148333,126.97445,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002752,임광1.2차아파트,37.2148,126.9743167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002753,신명아파트앞,37.2131167,126.9739,2025-10-31,55358.0,31240,경기도 화성시,경기BIS
GGB233002754,영풍아파트입구,37.21305,126.9741167,2025-10-31,55773.0,31240,경기도 화성시,경기BIS
GGB233002755,호수마을,37.1980833,126.9764,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002756,우방아파트입구,37.2016167,127.0070833,2025-10-31,55571.0,31240,경기도 화성시,경기BIS
GGB233002757,장안대후문,37.21635,126.9463,2025-10-31,55641.0,31240,경기도 화성시,경기BIS
GGB233002759,쌍용아파트,37.2417667,126.952,2025-10-31,37050.0,31240,경기도 화성시,경기BIS
GGB233002760,송라2리마을회관,37.2844167,126.90715,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002761,야목1리,37.2549333,126.8972833,2025-10-31,37180.0,31240,경기도 화성시,경기BIS
GGB233002762,야목4리마을회관,37.2690333,126.8680833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002763,야목4리마을회관,37.2690667,126.8681833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002764,야목4리.빈정,37.2686333,126.8664,2025-10-31,37187.0,31240,경기도 화성시,경기BIS
GGB233002765,기천편의점,37.1720167,126.9019333,2025-10-31,55876.0,31240,경기도 화성시,경기BIS
GGB233002766,기천편의점,37.1719667,126.90215,2025-10-31,55877.0,31240,경기도 화성시,경기BIS
GGB233002767,기천1리입구,37.17715,126.9074667,2025-10-31,55880.0,31240,경기도 화성시,경기BIS
GGB233002768,전원마을,37.1839833,126.9072167,2025-10-31,55702.0,31240,경기도 화성시,경기BIS
GGB233002769,기천3리,37.1886167,126.9084167,2025-10-31,55883.0,31240,경기도 화성시,경기BIS
GGB233002770,율암드림마트앞,37.1638,126.8759667,2025-10-31,55642.0,31240,경기도 화성시,경기BIS
GGB233002771,율암드림마트앞,37.1637167,126.8760333,2025-10-31,55643.0,31240,경기도 화성시,경기BIS
GGB233002772,대방초교,37.1622167,126.8694,2025-10-31,55644.0,31240,경기도 화성시,경기BIS
GGB233002773,대방초교,37.1621333,126.86945,2025-10-31,55645.0,31240,경기도 화성시,경기BIS
GGB233002774,명인제약,37.1599833,126.8667833,2025-10-31,55646.0,31240,경기도 화성시,경기BIS
GGB233002775,명인제약,37.16,126.8668833,2025-10-31,55647.0,31240,경기도 화성시,경기BIS
GGB233002776,율암온천,37.1532667,126.8807,2025-10-31,55703.0,31240,경기도 화성시,경기BIS
GGB233002777,율암온천,37.1530167,126.8806,2025-10-31,37051.0,31240,경기도 화성시,경기BIS
GGB233002778,굴다리입구,37.15205,126.87785,2025-10-31,37052.0,31240,경기도 화성시,경기BIS
GGB233002779,굴다리입구,37.15195,126.8778667,2025-10-31,37053.0,31240,경기도 화성시,경기BIS
GGB233002780,덕천리.화성온천,37.1458667,126.8720833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002781,덕천리.화성온천,37.1460833,126.8721833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002782,덕천리,37.1441833,126.8718833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002783,덕천리,37.1441833,126.8720167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002784,지월리,37.1453,126.8903667,2025-10-31,36451.0,31240,경기도 화성시,경기BIS
GGB233002785,덕우리.구운말,37.1386167,126.86315,2025-10-31,55648.0,31240,경기도 화성시,경기BIS
GGB233002786,안덕우리,37.1367,126.86335,2025-10-31,55649.0,31240,경기도 화성시,경기BIS
GGB233002787,팔탄전자앞,37.1294167,126.8613167,2025-10-31,55650.0,31240,경기도 화성시,경기BIS
GGB233002788,화성제일병원,37.12775,126.8602167,2025-10-31,55651.0,31240,경기도 화성시,경기BIS
GGB233002789,도이2리마을입구,37.1389333,126.9411,2025-10-31,36633.0,31240,경기도 화성시,경기BIS
GGB233002790,제약단지.하길리입구,37.0904,126.9154167,2025-10-31,37375.0,31240,경기도 화성시,경기BIS
GGB233002791,상신1리종점,37.1047333,126.8904833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002792,요당3리,37.0715333,126.91495,2025-10-31,55069.0,31240,경기도 화성시,경기BIS
GGB233002794,하길1리종점,37.0969333,126.92325,2025-10-31,60050.0,31240,경기도 화성시,경기BIS
GGB233002795,하길리입구,37.1055667,126.9235667,2025-10-31,60048.0,31240,경기도 화성시,경기BIS
GGB233002796,하길리입구,37.1055667,126.9237333,2025-10-31,60049.0,31240,경기도 화성시,경기BIS
GGB233002797,구문천2리종점,37.07635,126.90675,2025-10-31,37056.0,31240,경기도 화성시,경기BIS
GGB233002804,금당2리,37.1895167,126.7468,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002805,금당2리,37.1895833,126.7467833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002806,금당공단앞,37.1894333,126.75025,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002807,금당공단앞,37.1894833,126.7503667,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002808,청원교회,37.1888833,126.7571167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002809,청원교회,37.18895,126.7583333,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002810,슬항1리.절골,37.1935,126.7640667,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002811,슬항1리.절골,37.1935333,126.7642167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002812,세종슈퍼앞,37.1891833,126.7618333,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002813,세종슈퍼앞,37.1892,126.76195,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002814,청원1리마을회관,37.18595,126.7591667,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002815,청원1리마을회관,37.186,126.75925,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002816,마도소방서,37.20675,126.7730833,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002817,신남3통,37.1763333,126.7978,2025-10-31,60100.0,31240,경기도 화성시,경기BIS
GGB233002818,신남3통,37.1763333,126.7979167,2025-10-31,60101.0,31240,경기도 화성시,경기BIS
GGB233002819,신남2통,37.1836,126.79955,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002820,신남2통,37.1834833,126.79965,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002821,신남3통마을회관,37.1731833,126.8012167,2025-10-31,60092.0,31240,경기도 화성시,경기BIS
GGB233002822,장덕1리.잡재기,37.1628833,126.80695,2025-10-31,60012.0,31240,경기도 화성시,경기BIS
GGB233002823,갈담,37.1761167,126.9363,2025-10-31,36634.0,31240,경기도 화성시,경기BIS
GGB233002824,신남4리.외만리,37.18255,126.81905,2025-10-31,55809.0,31240,경기도 화성시,경기BIS
GGB233002825,신남3통.돌문안,37.17475,126.8062333,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002826,기산,37.1768333,126.9371,2025-10-31,36635.0,31240,경기도 화성시,경기BIS
GGB233002827,신남3통.돌문안,37.1746833,126.8063167,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233002828,안석2리동녘회관,37.1772,126.8185333,2025-10-31,60108.0,31240,경기도 화성시,경기BIS
GGB233002829,안석2리마을회관,37.1710833,126.8225333,2025-10-31,60106.0,31240,경기도 화성시,경기BIS
